Node,Site,NO2,CO,O3,Pressure,NO2b,Humidity,Temperature,CO2,CO2temperature,Date,Hour,Segment,Interval,nValues
"jackpine","CPS",0,0,0,0,0,0,0,456.066361297086,6.03508758544922,1/12/2013 5:00:03 AM,5,0,"2013-01-12S0500",1

"jackpine","CPS",0,0,0,0,0,0,0,453.933367249483,5.90847444534302,1/12/2013 5:05:04 AM,5,1,"2013-01-12S0501",1

"jackpine","CPS",0,0,0,0,0,0,0,457.104117697447,5.86833333969116,1/12/2013 5:10:03 AM,5,2,"2013-01-12S0502",1

"jackpine","CPS",0,0,0,0,0,0,0,458.647288015898,5.80166673660278,1/12/2013 5:15:03 AM,5,3,"2013-01-12S0503",1

"jackpine","CPS",0,0,0,0,0,0,0,459.667104656335,5.74499988555908,1/12/2013 5:20:03 AM,5,4,"2013-01-12S0504",1

"jackpine","CPS",0,0,0,0,0,0,0,454.078789594656,5.621666431427,1/12/2013 5:25:04 AM,5,5,"2013-01-12S0505",1

"jackpine","CPS",0,0,0,0,0,0,0,452.077790402218,5.59999990463257,1/12/2013 5:30:04 AM,5,6,"2013-01-12S0506",1

"jackpine","CPS",0,0,0,0,0,0,0,449.831707864552,5.51833343505859,1/12/2013 5:35:04 AM,5,7,"2013-01-12S0507",1

"jackpine","CPS",0,0,0,0,0,0,0,450.70597798465,5.50169467926025,1/12/2013 5:40:04 AM,5,8,"2013-01-12S0508",1

"jackpine","CPS",0,0,0,0,0,0,0,462.650551008013,5.46500015258789,1/12/2013 5:45:00 AM,5,9,"2013-01-12S0509",1

"jackpine","CPS",0,0,0,0,0,0,0,455.072656559492,5.40000009536743,1/12/2013 5:50:00 AM,5,10,"2013-01-12S0510",1

"jackpine","CPS",0,0,0,0,0,0,0,453.261033709929,5.378333568573,1/12/2013 5:55:00 AM,5,11,"2013-01-12S0511",1

"jackpine","CPS",0,0,0,0,0,0,0,453.346363456389,5.32982492446899,1/12/2013 6:00:00 AM,6,0,"2013-01-12S0600",1

"jackpine","CPS",0,0,0,0,0,0,0,445.822543720777,5.30000019073486,1/12/2013 6:05:02 AM,6,1,"2013-01-12S0601",1

"jackpine","CPS",0,0,0,0,0,0,0,460.229350185466,5.19818162918091,1/12/2013 7:00:08 AM,7,0,"2013-01-12S0700",1

